Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Mean_Temperature_F
126028,297,12/15/2013 10:38,Mountain View City Hall,27,12/15/2013 10:43,Mountain View Caltrain Station,28,713,Subscriber,45
126167,383,12/15/2013 13:51,San Jose Diridon Caltrain Station,2,12/15/2013 13:57,Santa Clara at Almaden,4,152,Subscriber,45
126208,664,12/15/2013 14:53,Mountain View City Hall,27,12/15/2013 15:04,Rengstorff Avenue / California Street,33,223,Subscriber,45
126258,531,12/15/2013 15:48,San Jose Civic Center,3,12/15/2013 15:57,San Jose Diridon Caltrain Station,2,187,Subscriber,45
126281,929,12/15/2013 16:33,San Antonio Caltrain Station,29,12/15/2013 16:48,Mountain View City Hall,27,692,Subscriber,45
126613,501,12/16/2013 8:00,Market at 4th,76,12/16/2013 8:08,South Van Ness at Market,66,363,Subscriber,48
126729,324,12/16/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,12/16/2013 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,340,Subscriber,48
126731,887,12/16/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,12/16/2013 9:01,Beale at Market,56,538,Subscriber,48
126738,476,12/16/2013 8:48,San Francisco Caltrain (Townsend at 4th),70,12/16/2013 8:56,Embarcadero at Bryant,54,451,Subscriber,48
126824,304,12/16/2013 9:24,San Francisco Caltrain (Townsend at 4th),70,12/16/2013 9:29,5th at Howard,57,288,Subscriber,48
126936,652,12/16/2013 10:49,San Francisco Caltrain 2 (330 Townsend),69,12/16/2013 11:00,Market at 10th,67,549,Subscriber,48
127059,269,12/16/2013 13:00,Market at 10th,67,12/16/2013 13:04,Powell Street BART,39,457,Subscriber,48
127069,268,12/16/2013 13:07,San Jose City Hall,10,12/16/2013 13:12,Adobe on Almaden,5,186,Subscriber,48
127111,714,12/16/2013 14:16,Harry Bridges Plaza (Ferry Building),50,12/16/2013 14:28,San Francisco Caltrain (Townsend at 4th),70,458,Subscriber,48
127127,312,12/16/2013 14:34,Yerba Buena Center of the Arts (3rd @ Howard),68,12/16/2013 14:39,San Francisco Caltrain (Townsend at 4th),70,340,Subscriber,48
127292,491,12/16/2013 16:47,Market at 10th,67,12/16/2013 16:55,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,48
127322,279,12/16/2013 16:58,Embarcadero at Bryant,54,12/16/2013 17:02,San Francisco Caltrain 2 (330 Townsend),69,535,Subscriber,48
127470,458,12/16/2013 17:54,Beale at Market,56,12/16/2013 18:01,2nd at Townsend,61,459,Subscriber,48
127492,287,12/16/2013 18:02,Yerba Buena Center of the Arts (3rd @ Howard),68,12/16/2013 18:07,San Francisco Caltrain (Townsend at 4th),70,340,Subscriber,48
127559,356,12/16/2013 18:37,5th at Howard,57,12/16/2013 18:43,San Francisco Caltrain (Townsend at 4th),70,310,Subscriber,48
127993,307,12/17/2013 8:14,Mountain View City Hall,27,12/17/2013 8:20,Mountain View Caltrain Station,28,675,Subscriber,50
128012,477,12/17/2013 8:21,Market at 4th,76,12/17/2013 8:29,South Van Ness at Market,66,324,Subscriber,50
128086,1025,12/17/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,12/17/2013 9:03,Beale at Market,56,430,Subscriber,50
128099,436,12/17/2013 8:49,San Francisco Caltrain (Townsend at 4th),70,12/17/2013 8:56,Embarcadero at Bryant,54,357,Subscriber,50
128298,570,12/17/2013 10:42,San Francisco Caltrain (Townsend at 4th),70,12/17/2013 10:51,Market at 10th,67,614,Subscriber,50
128736,317,12/17/2013 16:57,Embarcadero at Bryant,54,12/17/2013 17:02,San Francisco Caltrain 2 (330 Townsend),69,381,Subscriber,50
128756,490,12/17/2013 17:03,Market at 10th,67,12/17/2013 17:11,San Francisco Caltrain (Townsend at 4th),70,349,Subscriber,50
128821,304,12/17/2013 17:25,Beale at Market,56,12/17/2013 17:30,Embarcadero at Folsom,51,569,Subscriber,50
128947,493,12/17/2013 18:33,Embarcadero at Folsom,51,12/17/2013 18:42,2nd at Townsend,61,430,Subscriber,50
129298,491,12/18/2013 7:59,Market at 4th,76,12/18/2013 8:07,South Van Ness at Market,66,515,Subscriber,50
129334,251,12/18/2013 8:11,Mountain View City Hall,27,12/18/2013 8:16,Mountain View Caltrain Station,28,675,Subscriber,50
129412,386,12/18/2013 8:46,San Francisco Caltrain 2 (330 Townsend),69,12/18/2013 8:52,5th at Howard,57,464,Subscriber,50
129413,471,12/18/2013 8:46,San Francisco Caltrain 2 (330 Townsend),69,12/18/2013 8:54,Embarcadero at Bryant,54,369,Subscriber,50
129504,619322,12/18/2013 9:16,San Jose Diridon Caltrain Station,2,12/25/2013 13:18,SJSU 4th at San Carlos,12,653,Subscriber,50
129539,859,12/18/2013 9:30,San Jose Diridon Caltrain Station,2,12/18/2013 9:44,San Jose City Hall,10,175,Subscriber,50
129965,721,12/18/2013 15:44,Beale at Market,56,12/18/2013 15:56,San Francisco Caltrain (Townsend at 4th),70,400,Subscriber,50
130065,394,12/18/2013 16:58,Embarcadero at Bryant,54,12/18/2013 17:04,San Francisco Caltrain 2 (330 Townsend),69,309,Subscriber,50
130827,676,12/19/2013 10:09,San Francisco Caltrain (Townsend at 4th),70,12/19/2013 10:20,Market at 10th,67,523,Subscriber,48
131273,439,12/19/2013 16:45,Market at 10th,67,12/19/2013 16:52,San Francisco Caltrain (Townsend at 4th),70,265,Subscriber,48
131293,442,12/19/2013 16:55,Embarcadero at Bryant,54,12/19/2013 17:03,San Francisco Caltrain 2 (330 Townsend),69,290,Subscriber,48
131430,294,12/19/2013 17:55,Yerba Buena Center of the Arts (3rd @ Howard),68,12/19/2013 18:00,San Francisco Caltrain (Townsend at 4th),70,383,Subscriber,48
131536,334,12/19/2013 18:51,Mountain View Caltrain Station,28,12/19/2013 18:57,Mountain View City Hall,27,715,Subscriber,48
131781,265,12/20/2013 8:14,Mountain View City Hall,27,12/20/2013 8:19,Mountain View Caltrain Station,28,715,Subscriber,46
131784,551,12/20/2013 8:16,Market at 4th,76,12/20/2013 8:25,South Van Ness at Market,66,598,Subscriber,46
131855,358,12/20/2013 8:47,San Francisco Caltrain (Townsend at 4th),70,12/20/2013 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,388,Subscriber,46
131920,442,12/20/2013 9:10,San Francisco Caltrain 2 (330 Townsend),69,12/20/2013 9:18,Embarcadero at Bryant,54,579,Subscriber,46
132067,639,12/20/2013 10:47,San Francisco Caltrain 2 (330 Townsend),69,12/20/2013 10:57,Market at 10th,67,411,Subscriber,46
132140,650,12/20/2013 12:12,Market at 10th,67,12/20/2013 12:23,Beale at Market,56,411,Subscriber,46
132161,401,12/20/2013 12:36,Beale at Market,56,12/20/2013 12:43,Powell Street BART,39,411,Subscriber,46
132478,495,12/20/2013 16:48,Market at 10th,67,12/20/2013 16:56,San Francisco Caltrain (Townsend at 4th),70,388,Subscriber,46
132479,836,12/20/2013 16:48,Beale at Market,56,12/20/2013 17:01,San Francisco Caltrain (Townsend at 4th),70,412,Subscriber,46
132503,404,12/20/2013 16:57,Embarcadero at Bryant,54,12/20/2013 17:04,San Francisco Caltrain 2 (330 Townsend),69,464,Subscriber,46
132522,329,12/20/2013 17:04,Yerba Buena Center of the Arts (3rd @ Howard),68,12/20/2013 17:10,San Francisco Caltrain 2 (330 Townsend),69,396,Subscriber,46
132621,235,12/20/2013 17:58,Mountain View Caltrain Station,28,12/20/2013 18:02,Mountain View City Hall,27,714,Subscriber,46
132667,401,12/20/2013 18:30,5th at Howard,57,12/20/2013 18:36,San Francisco Caltrain 2 (330 Townsend),69,580,Subscriber,46
133428,342,12/22/2013 10:56,Mountain View City Hall,27,12/22/2013 11:02,Mountain View Caltrain Station,28,223,Subscriber,50
133458,186,12/22/2013 11:45,Beale at Market,56,12/22/2013 11:48,Harry Bridges Plaza (Ferry Building),50,564,Subscriber,50
133903,484,12/23/2013 7:57,Market at 4th,76,12/23/2013 8:05,South Van Ness at Market,66,499,Subscriber,48
133969,314,12/23/2013 8:43,San Francisco Caltrain (Townsend at 4th),70,12/23/2013 8:48,Yerba Buena Center of the Arts (3rd @ Howard),68,593,Subscriber,48
134413,256,12/23/2013 16:17,Evelyn Park and Ride,30,12/23/2013 16:22,Mountain View Caltrain Station,28,77,Subscriber,48
134762,491,12/24/2013 8:14,Market at 4th,76,12/24/2013 8:22,South Van Ness at Market,66,320,Subscriber,50
134948,535,12/24/2013 12:50,Embarcadero at Folsom,51,12/24/2013 12:59,San Francisco Caltrain (Townsend at 4th),70,615,Subscriber,50
135606,480,12/25/2013 18:44,Embarcadero at Folsom,51,12/25/2013 18:52,Embarcadero at Folsom,51,618,Subscriber,48
136028,108,12/26/2013 14:16,Broadway at Main,25,12/26/2013 14:18,Redwood City Medical Center,26,236,Subscriber,49
136137,808,12/26/2013 16:45,Beale at Market,56,12/26/2013 16:59,San Francisco Caltrain (Townsend at 4th),70,514,Subscriber,49
136237,91,12/26/2013 18:42,Redwood City Medical Center,26,12/26/2013 18:43,Broadway at Main,25,236,Subscriber,49
136257,329,12/26/2013 19:49,Embarcadero at Folsom,51,12/26/2013 19:54,Embarcadero at Folsom,51,446,Subscriber,49
136596,77,12/27/2013 14:24,Broadway at Main,25,12/27/2013 14:25,Redwood City Medical Center,26,13,Subscriber,46
136626,253,12/27/2013 15:09,Evelyn Park and Ride,30,12/27/2013 15:14,Mountain View Caltrain Station,28,63,Subscriber,46
136671,749,12/27/2013 16:01,Beale at Market,56,12/27/2013 16:14,San Francisco Caltrain (Townsend at 4th),70,484,Subscriber,46
136712,87,12/27/2013 16:57,Redwood City Medical Center,26,12/27/2013 16:58,Broadway at Main,25,13,Subscriber,46
137559,77361,12/29/2013 10:29,Mountain View City Hall,27,12/30/2013 7:58,Mountain View Caltrain Station,28,206,Subscriber,49
137775,1416,12/29/2013 15:17,Embarcadero at Folsom,51,12/29/2013 15:41,Embarcadero at Sansome,60,272,Subscriber,49
137884,1221,12/29/2013 17:11,Grant Avenue at Columbus Avenue,73,12/29/2013 17:31,Embarcadero at Folsom,51,504,Subscriber,49
138100,1032,12/30/2013 8:45,San Francisco Caltrain (Townsend at 4th),70,12/30/2013 9:03,Beale at Market,56,585,Subscriber,47
138141,385,12/30/2013 9:17,San Francisco Caltrain (Townsend at 4th),70,12/30/2013 9:23,5th at Howard,57,333,Subscriber,47
138280,1466,12/30/2013 12:13,Mountain View City Hall,27,12/30/2013 12:37,Mountain View Caltrain Station,28,681,Customer,47
138440,517,12/30/2013 15:23,Redwood City Medical Center,26,12/30/2013 15:31,Redwood City Medical Center,26,253,Subscriber,47
138501,1401,12/30/2013 16:15,Embarcadero at Folsom,51,12/30/2013 16:38,San Francisco Caltrain (Townsend at 4th),70,352,Subscriber,47
138575,373,12/30/2013 16:58,Embarcadero at Bryant,54,12/30/2013 17:05,San Francisco Caltrain (Townsend at 4th),70,556,Subscriber,47
138579,1065,12/30/2013 16:59,2nd at Townsend,61,12/30/2013 17:17,Embarcadero at Folsom,51,290,Subscriber,47
138700,328,12/30/2013 18:18,5th at Howard,57,12/30/2013 18:23,San Francisco Caltrain (Townsend at 4th),70,400,Subscriber,47
138723,511,12/30/2013 18:44,Embarcadero at Folsom,51,12/30/2013 18:53,San Francisco Caltrain (Townsend at 4th),70,581,Subscriber,47
138868,927,12/31/2013 8:43,San Francisco Caltrain (Townsend at 4th),70,12/31/2013 8:58,Beale at Market,56,287,Subscriber,46
138951,286,12/31/2013 9:46,San Francisco Caltrain 2 (330 Townsend),69,12/31/2013 9:51,5th at Howard,57,283,Subscriber,46
139142,721,12/31/2013 13:37,Beale at Market,56,12/31/2013 13:49,San Francisco Caltrain (Townsend at 4th),70,318,Subscriber,46
139180,406,12/31/2013 14:21,Embarcadero at Bryant,54,12/31/2013 14:28,San Francisco Caltrain (Townsend at 4th),70,514,Subscriber,46
139309,349,12/31/2013 16:00,5th at Howard,57,12/31/2013 16:06,San Francisco Caltrain (Townsend at 4th),70,527,Subscriber,46
139935,651,1/1/2014 17:22,Embarcadero at Folsom,51,1/1/2014 17:33,Embarcadero at Folsom,51,368,Subscriber,46
139977,839,1/1/2014 20:14,Embarcadero at Folsom,51,1/1/2014 20:28,San Francisco Caltrain (Townsend at 4th),70,456,Subscriber,46
139981,712,1/1/2014 20:55,2nd at Townsend,61,1/1/2014 21:07,Embarcadero at Folsom,51,588,Subscriber,46
140014,49605,1/2/2014 1:47,Mountain View City Hall,27,1/2/2014 15:34,Mountain View City Hall,27,196,Customer,48
140070,504,1/2/2014 7:42,Market at 4th,76,1/2/2014 7:50,South Van Ness at Market,66,491,Subscriber,48
140193,997,1/2/2014 8:42,San Francisco Caltrain (Townsend at 4th),70,1/2/2014 8:59,Beale at Market,56,608,Subscriber,48
140348,701,1/2/2014 10:08,San Francisco Caltrain 2 (330 Townsend),69,1/2/2014 10:20,Market at 10th,67,406,Subscriber,48
140658,512,1/2/2014 15:52,Market at 10th,67,1/2/2014 16:01,San Francisco Caltrain (Townsend at 4th),70,406,Subscriber,48
140738,88,1/2/2014 16:33,Broadway at Main,25,1/2/2014 16:34,Redwood City Medical Center,26,13,Subscriber,48
140798,539,1/2/2014 16:58,Embarcadero at Folsom,51,1/2/2014 17:07,Embarcadero at Folsom,51,636,Subscriber,48
140911,572,1/2/2014 17:51,Embarcadero at Folsom,51,1/2/2014 18:00,San Francisco Caltrain (Townsend at 4th),70,636,Subscriber,48
141093,467,1/2/2014 20:44,Embarcadero at Folsom,51,1/2/2014 20:51,Embarcadero at Folsom,51,560,Subscriber,48
141203,453,1/3/2014 7:44,Market at 4th,76,1/3/2014 7:51,South Van Ness at Market,66,402,Subscriber,49
141353,314,1/3/2014 8:59,San Francisco Caltrain (Townsend at 4th),70,1/3/2014 9:04,5th at Howard,57,282,Subscriber,49
141683,699,1/3/2014 13:23,San Jose Civic Center,3,1/3/2014 13:34,San Jose Civic Center,3,660,Subscriber,49
142077,654,1/3/2014 17:53,Beale at Market,56,1/3/2014 18:04,San Francisco Caltrain (Townsend at 4th),70,325,Subscriber,49
142101,339,1/3/2014 18:02,5th at Howard,57,1/3/2014 18:07,San Francisco Caltrain (Townsend at 4th),70,468,Subscriber,49
142205,1726,1/3/2014 19:20,Mountain View City Hall,27,1/3/2014 19:48,Castro Street and El Camino Real,32,713,Subscriber,49
142820,388,1/5/2014 10:31,Castro Street and El Camino Real,32,1/5/2014 10:37,Mountain View Caltrain Station,28,713,Subscriber,47
142826,302,1/5/2014 10:48,Mountain View Caltrain Station,28,1/5/2014 10:53,Mountain View City Hall,27,713,Subscriber,47
143092,59026,1/5/2014 17:08,Mountain View City Hall,27,1/6/2014 9:32,Mountain View Caltrain Station,28,679,Customer,47
143487,302,1/6/2014 8:50,Mountain View Caltrain Station,28,1/6/2014 8:55,Mountain View Caltrain Station,28,53,Subscriber,48
143615,398,1/6/2014 9:45,San Francisco Caltrain (Townsend at 4th),70,1/6/2014 9:52,5th at Howard,57,486,Subscriber,48
143651,663,1/6/2014 10:10,San Francisco Caltrain 2 (330 Townsend),69,1/6/2014 10:21,Market at 10th,67,533,Subscriber,48
144047,505,1/6/2014 16:43,Market at 10th,67,1/6/2014 16:52,San Francisco Caltrain (Townsend at 4th),70,489,Subscriber,48
144366,475,1/6/2014 18:44,Spear at Folsom,49,1/6/2014 18:52,San Francisco Caltrain (Townsend at 4th),70,580,Subscriber,48
144713,276,1/7/2014 8:03,San Jose Diridon Caltrain Station,2,1/7/2014 8:08,Santa Clara at Almaden,4,651,Subscriber,50
144733,476,1/7/2014 8:12,Market at 4th,76,1/7/2014 8:20,South Van Ness at Market,66,455,Subscriber,50
144737,263,1/7/2014 8:15,Mountain View City Hall,27,1/7/2014 8:20,Mountain View Caltrain Station,28,134,Subscriber,50
145089,525,1/7/2014 10:45,San Francisco Caltrain (Townsend at 4th),70,1/7/2014 10:53,Market at 10th,67,518,Subscriber,50
145213,1215,1/7/2014 13:23,San Jose City Hall,10,1/7/2014 13:43,San Jose City Hall,10,262,Subscriber,50
145417,355,1/7/2014 16:41,Mountain View Caltrain Station,28,1/7/2014 16:47,Mountain View City Hall,27,134,Subscriber,50
145425,456,1/7/2014 16:44,Market at 10th,67,1/7/2014 16:51,San Francisco Caltrain (Townsend at 4th),70,518,Subscriber,50
145558,258,1/7/2014 17:35,Santa Clara at Almaden,4,1/7/2014 17:39,San Jose Diridon Caltrain Station,2,648,Subscriber,50
145721,706,1/7/2014 18:33,Embarcadero at Folsom,51,1/7/2014 18:44,San Francisco Caltrain (Townsend at 4th),70,551,Subscriber,50
145994,484,1/8/2014 7:56,Market at 4th,76,1/8/2014 8:04,South Van Ness at Market,66,420,Subscriber,52
146000,250,1/8/2014 7:59,Mountain View City Hall,27,1/8/2014 8:03,Mountain View Caltrain Station,28,194,Subscriber,52
146017,233,1/8/2014 8:03,San Jose Diridon Caltrain Station,2,1/8/2014 8:07,Santa Clara at Almaden,4,75,Subscriber,52
146144,977,1/8/2014 8:45,San Francisco Caltrain (Townsend at 4th),70,1/8/2014 9:01,Beale at Market,56,557,Subscriber,52
146527,425,1/8/2014 13:05,Redwood City Medical Center,26,1/8/2014 13:12,Redwood City Caltrain Station,22,13,Subscriber,52
146604,1964,1/8/2014 15:09,Mountain View Caltrain Station,28,1/8/2014 15:42,Mountain View Caltrain Station,28,194,Subscriber,52
146845,323,1/8/2014 17:36,Yerba Buena Center of the Arts (3rd @ Howard),68,1/8/2014 17:41,San Francisco Caltrain (Townsend at 4th),70,442,Subscriber,52
147016,502,1/8/2014 18:44,Spear at Folsom,49,1/8/2014 18:52,San Francisco Caltrain (Townsend at 4th),70,487,Subscriber,52
147321,548,1/9/2014 7:52,Market at 4th,76,1/9/2014 8:01,South Van Ness at Market,66,477,Subscriber,50
147341,221,1/9/2014 8:00,Mountain View City Hall,27,1/9/2014 8:04,Mountain View Caltrain Station,28,16,Subscriber,50
147352,248,1/9/2014 8:03,San Jose Diridon Caltrain Station,2,1/9/2014 8:08,Santa Clara at Almaden,4,154,Subscriber,50
147456,1036,1/9/2014 8:45,San Francisco Caltrain (Townsend at 4th),70,1/9/2014 9:02,Beale at Market,56,359,Subscriber,50
147549,314,1/9/2014 9:22,San Francisco Caltrain 2 (330 Townsend),69,1/9/2014 9:27,5th at Howard,57,624,Subscriber,50
147641,721,1/9/2014 10:08,San Francisco Caltrain (Townsend at 4th),70,1/9/2014 10:20,Market at 10th,67,626,Subscriber,50
147676,415,1/9/2014 10:42,San Francisco Caltrain (Townsend at 4th),70,1/9/2014 10:49,Embarcadero at Bryant,54,402,Subscriber,50
148104,451,1/9/2014 16:41,Market at 10th,67,1/9/2014 16:48,San Francisco Caltrain (Townsend at 4th),70,555,Subscriber,50
148137,344,1/9/2014 16:57,Embarcadero at Bryant,54,1/9/2014 17:03,San Francisco Caltrain 2 (330 Townsend),69,617,Subscriber,50
148170,616,1/9/2014 17:07,Beale at Market,56,1/9/2014 17:17,San Francisco Caltrain (Townsend at 4th),70,530,Subscriber,50
148239,250,1/9/2014 17:33,Santa Clara at Almaden,4,1/9/2014 17:38,San Jose Diridon Caltrain Station,2,715,Subscriber,50
148305,367,1/9/2014 17:55,5th at Howard,57,1/9/2014 18:02,San Francisco Caltrain (Townsend at 4th),70,390,Subscriber,50
148375,288,1/9/2014 18:15,Mountain View Caltrain Station,28,1/9/2014 18:19,Mountain View City Hall,27,16,Subscriber,50
148755,491,1/10/2014 8:09,Market at 4th,76,1/10/2014 8:18,South Van Ness at Market,66,402,Subscriber,49
148856,908,1/10/2014 8:44,San Francisco Caltrain (Townsend at 4th),70,1/10/2014 8:59,Beale at Market,56,464,Subscriber,49
149060,679,1/10/2014 10:09,Mountain View City Hall,27,1/10/2014 10:20,Rengstorff Avenue / California Street,33,134,Subscriber,49
149061,698,1/10/2014 10:09,San Francisco Caltrain (Townsend at 4th),70,1/10/2014 10:21,Market at 10th,67,427,Subscriber,49
149170,181,1/10/2014 11:43,San Jose City Hall,10,1/10/2014 11:46,SJSU 4th at San Carlos,12,696,Subscriber,49
149263,473,1/10/2014 13:04,SJSU 4th at San Carlos,12,1/10/2014 13:12,San Jose City Hall,10,696,Subscriber,49
149478,306,1/10/2014 16:22,Castro Street and El Camino Real,32,1/10/2014 16:27,Mountain View Caltrain Station,28,679,Customer,49
149604,500,1/10/2014 17:08,Market at 10th,67,1/10/2014 17:16,San Francisco Caltrain (Townsend at 4th),70,363,Subscriber,49
149666,729,1/10/2014 17:37,Beale at Market,56,1/10/2014 17:49,San Francisco Caltrain (Townsend at 4th),70,379,Subscriber,49
150972,597,1/13/2014 7:58,Market at 4th,76,1/13/2014 8:08,South Van Ness at Market,66,613,Subscriber,51
150980,232,1/13/2014 8:00,Mountain View City Hall,27,1/13/2014 8:04,Mountain View Caltrain Station,28,31,Subscriber,51
151128,915,1/13/2014 8:52,San Francisco Caltrain (Townsend at 4th),70,1/13/2014 9:07,Beale at Market,56,292,Subscriber,51
151317,635,1/13/2014 10:12,San Francisco Caltrain (Townsend at 4th),70,1/13/2014 10:22,Market at 10th,67,405,Subscriber,51
151325,926,1/13/2014 10:13,Palo Alto Caltrain Station,34,1/13/2014 10:29,California Ave Caltrain Station,36,131,Subscriber,51
151341,1614,1/13/2014 10:33,California Ave Caltrain Station,36,1/13/2014 11:00,Mountain View Caltrain Station,28,131,Subscriber,51
151576,432,1/13/2014 14:40,San Francisco Caltrain (Townsend at 4th),70,1/13/2014 14:47,Embarcadero at Bryant,54,385,Subscriber,51
151670,341,1/13/2014 16:11,Embarcadero at Bryant,54,1/13/2014 16:17,San Francisco Caltrain 2 (330 Townsend),69,568,Subscriber,51
151714,553,1/13/2014 16:37,Market at 10th,67,1/13/2014 16:47,San Francisco Caltrain 2 (330 Townsend),69,405,Subscriber,51
152028,456,1/13/2014 18:39,Embarcadero at Folsom,51,1/13/2014 18:47,2nd at Townsend,61,409,Subscriber,51
152117,644,1/13/2014 19:43,Market at 10th,67,1/13/2014 19:54,Commercial at Montgomery,45,531,Subscriber,51
152179,594,1/13/2014 20:36,Commercial at Montgomery,45,1/13/2014 20:46,Civic Center BART (7th at Market),72,332,Subscriber,51
152424,289,1/14/2014 8:09,Mountain View City Hall,27,1/14/2014 8:14,Mountain View Caltrain Station,28,16,Subscriber,54
152430,550,1/14/2014 8:14,Market at 4th,76,1/14/2014 8:24,South Van Ness at Market,66,512,Subscriber,54
152528,316,1/14/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,1/14/2014 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,409,Subscriber,54
152737,658,1/14/2014 10:15,San Francisco Caltrain (Townsend at 4th),70,1/14/2014 10:26,Market at 10th,67,457,Subscriber,54
152786,387,1/14/2014 11:15,San Francisco Caltrain (Townsend at 4th),70,1/14/2014 11:22,5th at Howard,57,493,Subscriber,54
153025,313,1/14/2014 15:55,5th at Howard,57,1/14/2014 16:00,San Francisco Caltrain (Townsend at 4th),70,410,Subscriber,54
153106,505,1/14/2014 16:39,Market at 10th,67,1/14/2014 16:47,San Francisco Caltrain (Townsend at 4th),70,457,Subscriber,54
153429,378,1/14/2014 18:53,Market at 10th,67,1/14/2014 18:59,Market at 4th,76,527,Subscriber,54
153462,310,1/14/2014 19:13,Mountain View Caltrain Station,28,1/14/2014 19:18,Mountain View City Hall,27,16,Subscriber,54
153562,588,1/14/2014 21:27,Commercial at Montgomery,45,1/14/2014 21:37,Civic Center BART (7th at Market),72,399,Subscriber,54
153700,463,1/15/2014 7:50,Market at 4th,76,1/15/2014 7:58,South Van Ness at Market,66,407,Subscriber,52
154104,328,1/15/2014 10:23,San Francisco Caltrain 2 (330 Townsend),69,1/15/2014 10:29,5th at Howard,57,419,Subscriber,52
154223,1457,1/15/2014 11:57,5th at Howard,57,1/15/2014 12:21,Townsend at 7th,65,278,Subscriber,52
154353,598,1/15/2014 13:46,Townsend at 7th,65,1/15/2014 13:56,5th at Howard,57,604,Subscriber,52
154609,386,1/15/2014 17:02,Yerba Buena Center of the Arts (3rd @ Howard),68,1/15/2014 17:08,San Francisco Caltrain (Townsend at 4th),70,457,Subscriber,52
154903,385,1/15/2014 19:01,5th at Howard,57,1/15/2014 19:07,San Francisco Caltrain (Townsend at 4th),70,532,Subscriber,52
155121,253,1/16/2014 7:13,Evelyn Park and Ride,30,1/16/2014 7:18,Mountain View Caltrain Station,28,295,Subscriber,52
155158,504,1/16/2014 7:39,Market at 4th,76,1/16/2014 7:47,South Van Ness at Market,66,455,Subscriber,52
155248,281,1/16/2014 8:11,Mountain View City Hall,27,1/16/2014 8:16,Mountain View Caltrain Station,28,31,Subscriber,52
155334,312,1/16/2014 8:45,San Francisco Caltrain (Townsend at 4th),70,1/16/2014 8:50,Yerba Buena Center of the Arts (3rd @ Howard),68,310,Subscriber,52
155561,589,1/16/2014 10:05,San Francisco Caltrain (Townsend at 4th),70,1/16/2014 10:15,Market at 10th,67,500,Subscriber,52
156245,324,1/16/2014 18:04,Yerba Buena Center of the Arts (3rd @ Howard),68,1/16/2014 18:09,San Francisco Caltrain (Townsend at 4th),70,26,Subscriber,52
156275,377,1/16/2014 18:13,Mountain View Caltrain Station,28,1/16/2014 18:19,Mountain View City Hall,27,98,Subscriber,52
156508,246,1/16/2014 21:52,Mountain View Caltrain Station,28,1/16/2014 21:56,Evelyn Park and Ride,30,689,Subscriber,52
156687,195,1/17/2014 8:18,Mountain View City Hall,27,1/17/2014 8:22,Mountain View Caltrain Station,28,251,Subscriber,50
156719,462,1/17/2014 8:28,Market at 4th,76,1/17/2014 8:36,South Van Ness at Market,66,556,Subscriber,50
156953,698,1/17/2014 10:13,San Francisco Caltrain 2 (330 Townsend),69,1/17/2014 10:25,Market at 10th,67,552,Subscriber,50
157163,282,1/17/2014 13:08,San Jose City Hall,10,1/17/2014 13:13,Adobe on Almaden,5,696,Subscriber,50
157209,281,1/17/2014 13:51,Adobe on Almaden,5,1/17/2014 13:56,San Jose City Hall,10,55,Subscriber,50
157419,474,1/17/2014 16:30,Market at 10th,67,1/17/2014 16:38,San Francisco Caltrain (Townsend at 4th),70,405,Subscriber,50
157541,327,1/17/2014 17:19,Yerba Buena Center of the Arts (3rd @ Howard),68,1/17/2014 17:24,San Francisco Caltrain 2 (330 Townsend),69,636,Subscriber,50
157638,232,1/17/2014 17:54,Mountain View Caltrain Station,28,1/17/2014 17:57,Evelyn Park and Ride,30,146,Subscriber,50
159159,309,1/20/2014 8:43,San Francisco Caltrain (Townsend at 4th),70,1/20/2014 8:48,Yerba Buena Center of the Arts (3rd @ Howard),68,366,Subscriber,50
159165,891,1/20/2014 8:44,San Francisco Caltrain (Townsend at 4th),70,1/20/2014 8:59,Clay at Battery,41,591,Subscriber,50
159653,882,1/20/2014 17:24,Clay at Battery,41,1/20/2014 17:39,San Francisco Caltrain (Townsend at 4th),70,619,Subscriber,50
160030,526,1/21/2014 8:07,Market at 4th,76,1/21/2014 8:16,South Van Ness at Market,66,438,Subscriber,49
160066,231,1/21/2014 8:18,Mountain View City Hall,27,1/21/2014 8:22,Mountain View Caltrain Station,28,93,Subscriber,49
160328,614,1/21/2014 10:06,San Francisco Caltrain (Townsend at 4th),70,1/21/2014 10:16,Market at 10th,67,545,Subscriber,49
160736,421,1/21/2014 16:41,Market at 10th,67,1/21/2014 16:48,San Francisco Caltrain (Townsend at 4th),70,545,Subscriber,49
161092,754,1/21/2014 19:30,South Van Ness at Market,66,1/21/2014 19:43,Commercial at Montgomery,45,521,Subscriber,49
161178,587,1/21/2014 21:20,Commercial at Montgomery,45,1/21/2014 21:30,Civic Center BART (7th at Market),72,521,Subscriber,49
161338,479,1/22/2014 7:53,Market at 4th,76,1/22/2014 8:01,South Van Ness at Market,66,277,Subscriber,50
